"sym edge: Wing Normalised Coordiantes in wing coordiantes[X] (m)","sym edge: Pressure Coefficient"
4.017760109985692,-1.732557843159272
4.017884122739032,-0.9260565479791996
4.0182018122184,-0.23020766514753688
4.018838401311285,0.36214015023119894
4.019643413449708,0.6936534410414181
4.020593526762391,0.8626221576196758
4.021792146334263,0.9388645015849949
4.0262844777304325,0.9303672169746702
4.026442477371326,0.9280421749532918
4.0245940639206355,0.9518777770887613
4.023043828401323,0.9588813589618554
4.028008885456879,0.9054420822805086
4.029387091439971,0.8852320752557011
4.029902099541696,0.87701155734538
4.032943941081798,0.8379943257638597
4.033308376184685,0.8339033858623259
4.03565213278818,0.8090462473294013
4.036333556924508,0.8027852324342133
4.039211824470199,0.7799279401536015
4.042826524333615,0.7564697430468215
4.039262360938734,0.7795601573104997
4.0473330478695395,0.7350346553197691
4.051430371638485,0.7204029088102986
4.055706401354656,0.7080327200996291
4.060258061171757,0.6976848985238522
4.064969920606799,0.68875401999019
4.070064993077676,0.6811438882588832
4.075397237643114,0.674505208970454
4.08148693763442,0.6683555415432457
4.087858863428416,0.6621487133124255
4.09420247515532,0.6561660894425092
4.109234090222729,0.6437564692932438
4.101931388018025,0.6495685924821226
4.11921373128366,0.6377375875909147
4.1274706813293225,0.631715822330185
4.161865945978627,0.61406153548926
4.169755270793498,0.6116592345532368
4.135731624626296,0.6267309586210765
4.144500154355331,0.6221964848332088
4.155679572645636,0.6175956506450857
4.0197460705083525,-2.438868760238864
4.020920206352682,-2.3450880088860764
4.0181631379709675,-2.4950171796983263
4.018794926931673,-2.4971128733168224
4.033707797354103,-1.5218011002975516
4.036385603980902,-1.375772895341103
4.039846058653025,-1.228583527014734
4.036863003918407,-1.3527481850320169
4.039902664525549,-1.2264874555418206
4.043373903578725,-1.1262997071988428
4.033578772434202,-1.5289472193822402
4.022468275632274,-2.2079982404291956
4.030252993845725,-1.712132512274638
4.029675058389881,-1.7429379591200633
4.028122219213415,-1.823654588432047
4.0264241119103445,-1.9078096019833424
4.026155875111646,-1.9225260829410045
4.024284593870672,-2.0542487605561157
4.055522307447301,-0.9930032274735029
4.059794784222614,-0.9768671718941341
4.051262283995064,-1.0192600789991857
4.047126741520995,-1.061652350349704
4.0646475071771,-0.9629373185635421
4.0758011156664065,-0.9370318190175118
4.069958842667337,-0.9478269396138539
4.1367817290352304,-0.8580970257403149
4.1451229466747606,-0.8450369592045431
4.155782578960062,-0.8292584983182729
4.161925351060804,-0.8168715366518013
4.017852096097278,-2.3745593177659994
4.1042825372670135,-0.8882500894392426
4.111753053022031,-0.8802582081706527
4.0894802208008745,-0.9137499420618399
4.096059702842434,-0.9019350815612471
4.081564637846412,-0.9270721795992694
4.120692359133445,-0.8762206317869692
4.12877007953953,-0.868818325021565
4.169755270793498,-0.8079989520435056
4.017760109985692,-1.732557843159272
5.013724241993033,-0.10687503377888402
5.013353967257364,-0.10781838922740931
5.011838747417073,-0.11293833618353488
5.008142854201691,-0.12799608276402985
5.0070625703511435,-0.13300811047637762
5.008470849596835,-0.12654328837757386
5.0103050396642,-0.11928968177275832
4.983868075460109,-0.1674670413563492
4.979782336344175,-0.16278433703392792
4.975391239233165,-0.15730072884522578
4.971064398155294,-0.14939383442696447
4.9659167610573265,-0.13716974094206252
5.015570288348605,-0.10222076334365088
5.014318807665787,-0.10532396309154737
5.004377371217652,-0.1435934503262952
4.989253649104741,-0.17117589531609798
4.99279682245801,-0.17062314965266506
4.997018392784097,-0.1644242221762619
4.995455272290037,-0.16699099907815426
4.992996719966937,-0.17038564912423204
4.9979876385558395,-0.1626855968821645
4.999677500682724,-0.15899414266200815
5.003778983486399,-0.1458628876528229
5.002087322635756,-0.1520368015517507
5.000810382181356,-0.1559780019624482
4.960374777975719,-0.12359684065471783
5.017522383910302,-0.0956886918552855
5.017691453623979,-0.0933138588673815
5.01651264896922,-0.10091170507045168
5.017116304735921,-0.09892554404529849
4.954374701044728,-0.10831883033905487
5.016531062375019,-0.10088103059206398
4.947600470446094,-0.08954987072176274
4.940665168704206,-0.0682628731255942
4.933737907018632,-0.04346620899929471
4.926788521180015,-0.018562523111626518
4.922547478328325,7.249254207991184E-4
4.917691453623983,0.018763471208851187
4.923147244426724,-0.35486095025124026
4.917691453623982,-0.3483857828419953
4.9288806005594274,-0.35971122467060157
4.936500007307185,-0.36289470069538526
4.94264444774458,-0.3607495090883742
4.948675098962447,-0.3520868555601431
4.954798763645336,-0.3378707398426672
4.961965971672744,-0.3158657667576935
4.9673211993353,-0.2974632631385425
4.9820591175180855,-0.22938591870104935
4.98617903402719,-0.2075670403141942
4.989843829048329,-0.18850725064708482
4.990044917626921,-0.18745687326886715
4.992969681360872,-0.1724570404892965
4.993503786316696,-0.16980061458712503
4.997094107858181,-0.15388787215501537
4.977650516241646,-0.2524872928444731
4.973001370603382,-0.27760112635430634
4.997571364582168,-0.15179361538651825
4.99978318776831,-0.1427955506026446
5.000184048392358,-0.14132334702728466
5.003175136760495,-0.131864040388381
5.004182153522514,-0.12880088680524107
5.004855915860378,-0.12691437424326216
5.007059668088964,-0.12181436172463109
5.009028449479671,-0.11745983533682303
5.010725764407642,-0.11440452144220892
5.01199998519693,-0.11306198952400716
5.0134950451643245,-0.11219300012529546
5.014953935393241,-0.11086699132593912
5.016134725425224,-0.10525281436896945
5.01639656057347,-0.10292958566763591
5.017092153241627,-0.09801402508927963
5.017327302006382,-0.09408435373383
5.017691453623979,-0.0933138588673815
5.017509377815181,-0.09210014815340012
4.181745052857969,0.6065776778581567
4.17462631539769,0.6105509907205076
4.169755270793498,0.6116592345532368
4.182710097322903,0.6060568241169906
4.190709112519239,0.6009770811753803
4.594241770444745,0.4172151131793837
4.620463401737877,0.4005070691436188
4.5680728901156025,0.43402635560454056
4.203566499273073,0.596397939202818
4.53636116658945,0.4511488549618667
4.510246715706929,0.4657735107364091
4.217863414358071,0.5940447077443818
4.4858234127151535,0.47853691175276114
4.232350592005885,0.5877672805432728
4.462006293276937,0.4904409211137226
4.254750788064888,0.5802990644063871
4.439084326824214,0.501500494260234
4.417277340032347,0.5118564957881895
4.39576643898098,0.5218927375634637
4.271479473686416,0.5730895881528153
4.3753253946379855,0.5320181987635907
4.29493392992497,0.5655905751341144
4.312116945749218,0.5562499725140124
4.348423942198329,0.5396916285895164
4.33005637169573,0.5461431844967962
4.91046403423396,0.039322131431111775
4.917691453623984,0.018763471208851187
4.903195530578632,0.06573355084841011
4.890807560657935,0.09734793830493997
4.877408466916584,0.12866569945490952
4.861393979344515,0.15813535000057177
4.846083194228551,0.1851231633202685
4.8283064965746965,0.21074720018338322
4.809951125570028,0.2354958468446416
4.787434391709359,0.2591853573716293
4.7676691051627555,0.28111987468407307
4.746189400284174,0.3020930705743828
4.723416056520779,0.3224937753815616
4.700457495511864,0.3419151749255498
4.646541648089026,0.3818703962644139
4.620463401737877,0.4005070691436188
4.676585840079323,0.3614007326624838
4.222089465458971,-0.7367935991003919
4.238276129605319,-0.7130122892238473
4.254922468667477,-0.6944253661884511
4.271761046160578,-0.6786277997187592
4.412314027664277,-0.6805220643223557
4.434896234950827,-0.6714421648256284
4.458004321919706,-0.6521555285456695
4.482179693285202,-0.6263389367376632
4.288975188068389,-0.6656508251477952
4.306216071532376,-0.6567987825285154
4.324496504866842,-0.6751201686095741
4.342992219527416,-0.6782657470414076
4.369154026922898,-0.6622382949041484
4.390577611157503,-0.6737825913872748
4.917691453623982,-0.3483857828419953
4.908733013239587,-0.3420313925126965
4.898521844961474,-0.339110754400092
4.5071223013251,-0.5987678860839405
4.482179693285202,-0.6263389367376633
4.886761475634857,-0.33805859678608086
4.532009278520662,-0.5730704875128887
4.874241992292334,-0.3380265688904844
4.557571177194866,-0.5501343289459495
4.6769177341560315,-0.4582024448829552
4.645180831698102,-0.48003337397770796
4.8606517686223185,-0.33920099348371346
4.584574089636902,-0.52727564450593
4.617982062285678,-0.5023851893392614
4.700909446838404,-0.4390417171360897
4.845821919124048,-0.34308334640915394
4.723759785750866,-0.42347146814861564
4.746403222079974,-0.40791374285974014
4.768208145719416,-0.39235486901740974
4.7891831779026415,-0.3773532006367991
4.808793935413198,-0.3631285426251864
4.826499500037374,-0.35112380105343166
4.189065243280389,-0.7858556240960355
4.187979562080104,-0.7870599609369415
4.17465103859296,-0.8024650967159804
4.1806814868122375,-0.7940840916874556
4.169755270793498,-0.8079989520435056
4.201795881609733,-0.7654682378864075
4.222089465458971,-0.736793599100392
