"sym edge: Wing Normalised Coordiantes in wing coordiantes[X] (m)","sym edge: Pressure Coefficient"
4.017760109985692,-1.8811232164132485
4.017884122739032,-1.061999182357773
4.0182018122184,-0.34712468152340453
4.018838401311285,0.2680914169408552
4.019643413449708,0.6201337092094432
4.020593526762391,0.805870900750046
4.021792146334263,0.8946597244749571
4.0262844777304325,0.9069320745341134
4.026442477371326,0.9049886310452614
4.0245940639206355,0.9232544014648205
4.023043828401323,0.9234227594314212
4.028008885456879,0.8854693886309447
4.029387091439971,0.867261665036622
4.029902099541696,0.8597706561700444
4.032943941081798,0.8237339803323082
4.033308376184685,0.819919854024284
4.03565213278818,0.7965398869611515
4.036333556924508,0.7906124331537132
4.039211824470199,0.7687916277155764
4.042826524333615,0.746221705465655
4.039262360938734,0.768439113368984
4.0473330478695395,0.7255281702273554
4.051430371638485,0.7114279017403066
4.055706401354656,0.6995335005430501
4.060258061171757,0.6895085057258734
4.064969920606799,0.6808052404802588
4.070064993077676,0.6733612431575681
4.075397237643114,0.6668343776811853
4.08148693763442,0.6607459188173733
4.087858863428416,0.6545936245494588
4.09420247515532,0.6486836147354343
4.109234090222729,0.6365255135938754
4.101931388018025,0.6422125226435293
4.11921373128366,0.6305757266539573
4.1274706813293225,0.6246346998478423
4.161865945978627,0.6067699333715156
4.169755270793498,0.6043112255914522
4.135731624626296,0.6196500747296434
4.144500154355331,0.615030774002977
4.155679572645636,0.6103377799341941
4.0197460705083525,-2.523753439214664
4.020920206352682,-2.4244000431707744
4.0181631379709675,-2.608620414320329
4.018794926931673,-2.5907174959627377
4.033707797354103,-1.5701336818634302
4.036385603980902,-1.412784819245255
4.039846058653025,-1.2579630121049088
4.036863003918407,-1.388190258903614
4.039902664525549,-1.2558010702723945
4.043373903578725,-1.1553248351683088
4.033578772434202,-1.5778674713779843
4.022468275632274,-2.280454131940607
4.030252993845725,-1.7748471054198793
4.029675058389881,-1.8073931213364893
4.028122219213415,-1.8923094962939668
4.0264241119103445,-1.9786422895443383
4.026155875111646,-1.9935919697179145
4.024284593870672,-2.12514421911214
4.055522307447301,-1.0305241706736272
4.059794784222614,-1.0158547942194192
4.051262283995064,-1.0543339340593285
4.047126741520995,-1.0934885308754323
4.0646475071771,-1.0026993259924746
4.0758011156664065,-0.9772330188584628
4.069958842667337,-0.9879490859350932
4.1367817290352304,-0.8993969265423738
4.1451229466747606,-0.8859083035153688
4.155782578960062,-0.8696893474740738
4.161925351060804,-0.8568562691011398
4.017852096097278,-2.520501692220153
4.1042825372670135,-0.9289720734287787
4.111753053022031,-0.9213880417866309
4.0894802208008745,-0.9540312821735062
4.096059702842434,-0.9423814129850709
4.081564637846412,-0.9672939468043813
4.120692359133445,-0.9177462665615436
4.12877007953953,-0.9103489824064571
4.169755270793498,-0.8475746640500313
4.017760109985692,-1.8811232164132483
5.013724241993033,-0.1385946309720269
5.013353967257364,-0.13959711691126836
5.011838747417073,-0.14500515770289668
5.008142854201691,-0.16053398164903532
5.0070625703511435,-0.16558128765354563
5.008470849596835,-0.1590646464744268
5.0103050396642,-0.15162012389189905
4.983868075460109,-0.1942413806021821
4.979782336344175,-0.1883253668367744
4.975391239233165,-0.18178764100715042
4.971064398155294,-0.17289808155077077
4.9659167610573265,-0.15966847868374492
5.015570288348605,-0.13358747433375387
5.014318807665787,-0.13694575437152454
5.004377371217652,-0.17604282096323787
4.989253649104741,-0.1995157752397086
4.99279682245801,-0.20019214423619794
4.997018392784097,-0.19527112253391654
4.995455272290037,-0.1973586353904004
4.992996719966937,-0.200015119528471
4.9979876385558395,-0.19382132649353387
