"top  sym edge: Position in wing coordiantes[X] (m)","top  sym edge: Wall Shear Stress in wing coordiantes[i] (Pa)"
6.865636171182358E-6,-0.06604732268781506
1.6064247329793613E-5,7.690843019361865
4.716843469871926E-5,10.155887986771285
1.1034733076937183E-4,11.406430341310251
2.0546168843736255E-4,8.889354289108635
3.228752728702136E-4,4.547209105953229
4.776822008294631E-4,1.886108547393276
6.593140246692156E-4,0.7775461754939584
8.464421487666624E-4,0.475165935317834
8.732658286364878E-4,0.4384767738460611
0.0010430765589435603,0.17021916135741777
0.0011983604765901928,0.004086286313750949
0.001256154022174609,1.7136616860420227E-4
0.0015887318810222436,0.5422718500205005
0.0016016343730123142,0.5738203402237343
0.0018694150356922043,1.4043160249189937
0.001917155029442717,1.5581154485177233
0.0022154605029045165,2.4841090085386153
0.0022211210901568286,2.5015628057217727
0.002568244995474486,3.368056392493398
0.0029435287897015125,3.9729611206089674
0.0033570830371084173,4.353509095154724
0.0037830853823321163,4.5608044438129225
0.004210333059863401,4.6406853986545755
0.0046956053553120864,4.624062116073562
0.005226738904335754,4.596107234778973
0.005810966204242677,4.584582813181388
0.006387318422243229,4.521195000724774
0.007178876717689447,4.419472046081326
0.007836824921845485,4.25660479062798
0.00865910836430339,4.061307569888281
0.009406159939805257,3.884588931871997
0.010300090550946585,3.6702983345059756
0.011107862591555075,3.4280370956625243
0.01190902754112513,3.195572026115433
0.012743149305078038,3.0118017428868353
0.013809112533608215,2.789584306513333
0.014423389743682456,2.513255893750763
0.015206381716951859,2.265358029410514
0.01520638171695186,2.2653580294105145
0.015695958496898088,2.102109257911687
0.01629900331882581,1.9897690243998318
0.017028810845612447,1.907104297937323
0.01713737896564095,1.8941846114955607
0.01841044279857538,1.8693184424125349
0.020439801183499154,1.8814535894007922
0.020439801183499154,1.8814535894007922
0.022058467598134,1.8609195980289617
0.02372310150434967,1.8387495948041992
0.025406959253659815,1.8210987922704966
0.027128373444440874,1.8453923747713403
0.028852461790839636,1.9579875534139082
0.03068050512428611,1.9532805455558158
0.032530076590343765,1.925878879799368
0.03514625732989184,1.9820653985490342
0.037288615753352294,1.9893830541370987
0.039462257404029824,1.9768221693769439
0.04172047813268472,1.92705362163857
0.044031286829572566,1.864209141472063
0.04644882396612225,1.8071532684893983
0.04644882396612225,1.8071532684893983
0.048943084770112125,1.7856030084944745
0.0514317824896683,1.791311462249173
0.05398797235708864,1.833596261593046
0.0566882636012924,1.9224779152776674
0.060029060866169916,1.9343916147361293
0.06274893780741235,1.9233477910464907
0.0659226280532052,1.9075736602640414
0.0683217993214425,1.8251580338859859
0.0706068332126887,1.7484144775966606
0.0728711768455995,1.6896710828079247
0.07505166920954365,1.650604549260065
0.07714917242786615,1.6253579696862916
0.0791102481789219,1.609457390999165
0.08088080464133957,1.5933498492423213
0.0828130465500069,1.5604414881417312
0.084296031499834,1.523931390181356
0.08565505386683549,1.5141815807840526
0.08690700220108773,1.5373940988855326
0.08808303913374944,1.5896338013664328
0.08910415596156077,1.6778032198983857
0.09000000000000034,1.7510093326595082
0.09000000000000036,1.7510093326595082
0.09054557908027455,1.7530538469364032
0.09111891469354483,1.7052971711136844
0.09188085536832057,1.5896053467077578
0.09249529941206006,1.4256817640016224
0.0930983645338468,1.2612384468934315
0.09371073100213573,1.0982849892120645
0.09442745180487655,0.9586016571758874
0.09496297457113217,0.8335949003142413
0.09553099169794027,0.5467034352398255
0.09599590626176657,0.30960133018245206
0.09643676638941062,0.15828411742672738
0.09684875804032109,0.007549497829970453
0.09721523754243504,-0.12292961862522186
0.09723534640029426,-0.12969074571510802
0.09752782277368928,-0.21996626195182445
0.09758123326927172,-0.23475177094945077
0.09794026542342013,-0.3188361577892871
0.0979879910958189,-0.32748958181843857
0.09820917341443314,-0.35530374865436243
0.09824925947683791,-0.3585260048777043
0.09854836831365153,-0.3764894254883518
0.09864906998985346,-0.3804804628262488
0.09871644622363995,-0.3824612426091011
0.09893682144649851,-0.3819808916512892
0.09913369958556927,-0.361466917862899
0.09930343107836634,-0.30407412832012315
0.09943085315729507,-0.27422798072211574
0.09958035915403453,-0.30551314622407666
0.09972624817692625,-0.39092284144861605
0.09984432718012451,-0.46377374016400263
0.0998705106949491,-0.42570746679589566
0.0999400699617648,-0.3133891242591381
0.09996358483824037,-0.15688791562923993
0.09998179241912022,-0.03603683860141464
0.10000000000000009,-0.05250999450349854
