"Time","CM Monitor: CM Monitor"
0.04,0.3835367915022012
0.08,0.3537715070082108
0.12,0.3625821769899899
0.16,0.36008506172386096
0.2,0.35556231086237133
0.24000000000000002,0.34946486343050087
0.28,0.3441692411562433
0.32,0.34021594924594833
0.36,0.33709018682683395
0.39999999999999997,0.3342155992531168
0.43999999999999995,0.3321226938944615
0.4799999999999999,0.3320357087314409
0.5199999999999999,0.33435531211095154
0.5599999999999999,0.3385971678887401
0.6,0.3434153386727726
0.64,0.347808578674273
0.68,0.35169148455405574
0.7200000000000001,0.3551959411220571
0.7600000000000001,0.3580087984864108
0.8000000000000002,0.3596638856703863
0.8400000000000002,0.3599220080305305
0.8800000000000002,0.35873836226427164
0.9200000000000003,0.3564330149891812
0.9600000000000003,0.3531813115152589
1.0000000000000002,0.34935465317764336
1.0400000000000003,0.34530223475618926
1.0800000000000003,0.3413079132030809
1.1200000000000003,0.337712716673038
1.1600000000000004,0.33495933196008415
1.2000000000000004,0.333335299418733
1.2400000000000004,0.3329292468705058
1.2800000000000005,0.3337994657863502
1.3200000000000005,0.33582773898142576
1.3600000000000005,0.338945694766483
1.4000000000000006,0.3428588955563015
1.4400000000000006,0.34709070337144826
1.4800000000000006,0.3512494500354223
1.5200000000000007,0.3550281018441895
1.5600000000000007,0.35797493471441105
1.6000000000000008,0.35983192668027253
1.6400000000000008,0.3604329871876166
1.6800000000000008,0.35966804815205505
1.7200000000000009,0.3576124765868376
1.760000000000001,0.354385459578626
1.800000000000001,0.3502821334525289
1.840000000000001,0.34590021133067006
1.880000000000001,0.34164851138177194
1.920000000000001,0.3379029090693664
1.960000000000001,0.33510379001631235
2.000000000000001,0.3335057850324543
2.040000000000001,0.33316742434734453
2.080000000000001,0.33412459066782213
2.120000000000001,0.3361987327457845
2.160000000000001,0.3393385334143694
2.200000000000001,0.34322159664929164
2.240000000000001,0.34739917584603186
2.280000000000001,0.35151935211363733
2.320000000000001,0.3552568980254174
2.360000000000001,0.3582148098286949
2.4000000000000012,0.3600676532054202
2.4400000000000013,0.36066627338942625
2.4800000000000013,0.359915806814769
2.5200000000000014,0.35787545767421874
2.5600000000000014,0.35467292802215195
2.6000000000000014,0.3505917757799317
2.6400000000000015,0.34621786011070577
2.6800000000000015,0.3419454256342962
2.7200000000000015,0.3381681639021021
2.7600000000000016,0.33532665881360796
2.8000000000000016,0.33369017352329766
2.8400000000000016,0.33333286313817273
2.8800000000000017,0.33425767999983164
2.9200000000000017,0.3363209968008234
2.9600000000000017,0.33942932477118715
3.0000000000000018,0.3433079083840142
3.040000000000002,0.3474846386826252
3.080000000000002,0.35160935546572347
3.120000000000002,0.3553624935376198
3.160000000000002,0.35829911776439405
3.200000000000002,0.36017211044170366
3.240000000000002,0.36078279859654133
3.280000000000002,0.3600350999228005
3.320000000000002,0.35800948755736856
3.360000000000002,0.3548040010969581
3.400000000000002,0.35072344391648774
3.440000000000002,0.346335777603517
3.480000000000002,0.342064790643322
3.5200000000000022,0.3382773785771589
3.5600000000000023,0.3354311200119397
3.6000000000000023,0.333777352292458
3.6400000000000023,0.3333962958516664
3.6800000000000024,0.3343060201921184
3.7200000000000024,0.3363521530971859
3.7600000000000025,0.3394614464995005
3.8000000000000025,0.3433362903504259
3.8400000000000025,0.3475149965129164
3.8800000000000026,0.3516397611130907
3.9200000000000026,0.35538557106067564
3.9600000000000026,0.3583297102547263
4.000000000000003,0.3601978736921771
4.040000000000003,0.36082017036876135
4.080000000000003,0.3600869751324203
4.120000000000003,0.3580678708910991
4.160000000000003,0.35487043030004095
4.200000000000003,0.3507976595274431
4.240000000000003,0.3464036072942234
4.280000000000003,0.34212930182826745
4.320000000000003,0.3383360870956076
4.360000000000003,0.3354841400558595
4.400000000000003,0.3338240776461826
4.440000000000003,0.33342626503526707
4.480000000000003,0.33431746597214795
4.520000000000003,0.33636448204276453
4.560000000000003,0.33944616626295304
4.600000000000003,0.34330578535144995
4.640000000000003,0.3474781528138654
4.680000000000003,0.3516028001777131
4.720000000000003,0.35534971565718076
4.760000000000003,0.3583288711985819
4.800000000000003,0.36021629998406063
4.840000000000003,0.36085017910034356
4.8800000000000034,0.3601107470928467
4.9200000000000035,0.3580913688188566
4.9600000000000035,0.3549027354909383
5.0000000000000036,0.35082986455320814
