"sym edge: Wing Normalised Coordiantes in wing coordiantes[X] (m)","sym edge: Pressure Coefficient"
4.161865945978627,0.763251135143096
4.169755270793498,0.7597194930236029
4.155679572645636,0.7681664751736064
4.0262844777304325,1.1005455700795501
4.026442477371326,1.0985633367427154
4.029387091439971,1.0592636976378669
4.028008885456879,1.0784728300036823
4.0245940639206355,1.1164088665426115
4.023043828401323,1.1134019402028574
4.021792146334263,1.0776813881899798
4.144500154355331,0.7745144125798067
4.135731624626296,0.780675691231414
4.1274706813293225,0.7870543152107284
4.060258061171757,0.8647653418950655
4.064969920606799,0.8547947400312106
4.020593526762391,0.9735521850023152
4.029902099541696,1.0512799880280226
4.032943941081798,1.012583834562022
4.03565213278818,0.9831910148900007
4.033308376184685,1.0084797698188366
4.055706401354656,0.8761206177597469
4.11921373128366,0.7943878265158468
4.070064993077676,0.8461156029527386
4.0196434134497085,0.7595260003933325
4.036333556924508,0.9767359789890356
4.039211824470199,0.952848811586505
4.051430371638485,0.8894133600625195
4.109234090222729,0.8017773456338908
4.101931388018025,0.8087442859601068
4.09420247515532,0.8165015391230556
4.075397237643114,0.8383614951308878
4.08148693763442,0.8310581422195118
4.087858863428416,0.8236579841919612
4.018838401311285,0.3597777866503873
4.0182018122184,-0.33273791127179475
4.042826524333615,0.9280261937714203
4.039262360938734,0.9524631386915998
4.0473330478695395,0.90509917526611
4.017884122739031,-1.131335623156464
4.017760109985692,-2.053153259813896
4.017852096097278,-2.765230188617624
4.017760109985692,-2.053153259813896
4.0181631379709675,-2.83271709335598
4.018794926931673,-2.7935524976305244
4.0197460705083525,-2.709605787089159
4.020920206352682,-2.5972478152218264
4.022468275632274,-2.4419661453973647
4.024284593870672,-2.271008681333301
4.026155875111646,-2.124523860142247
4.0264241119103445,-2.1075968314589018
4.028122219213415,-2.009034774517012
4.029675058389881,-1.908470283954999
4.030252993845725,-1.869596145840009
4.033578772434202,-1.6265744724973537
4.033707797354103,-1.6169607016961118
4.036385603980902,-1.4243268888845393
4.036863003918407,-1.3949214521091677
4.039846058653025,-1.2454147177187986
4.039902664525549,-1.2430096078209747
4.043373903578725,-1.1364051113885374
4.055522307447301,-1.0132306600369632
4.051262283995064,-1.036823208381158
4.047126741520995,-1.074833638682493
4.059794784222614,-0.9976308875112281
4.0646475071771,-0.9827652875455407
4.069958842667337,-0.965748623584204
4.0758011156664065,-0.952837160389643
4.081564637846412,-0.940640537902476
4.0894802208008745,-0.9249945441214116
4.096059702842434,-0.9113955059601082
4.104282537267013,-0.8962333183631787
4.111753053022031,-0.88811777988081
4.120692359133445,-0.8840336892319635
4.12877007953953,-0.8754884075497353
4.155782578960062,-0.8288411313825979
4.14512294667476,-0.8477168307742615
4.1367817290352304,-0.8630277036989231
4.161925351060804,-0.8137789375338266
4.169755270793498,-0.803145252573999
4.926788521180015,0.012917077116603275
4.922547478328325,0.033900333858761386
4.917691453623983,0.053494971126682216
4.933737907018632,-0.014259215753364604
4.940665168704206,-0.04153291605864465
4.947600470446094,-0.06522387477840007
4.954374701044728,-0.08633935111318146
4.960374777975719,-0.10374325297346171
4.9659167610573265,-0.11934641459672976
4.971064398155293,-0.13353433706960316
4.975391239233165,-0.14308027825587588
4.979782336344175,-0.15007278063324253
4.983868075460109,-0.15636398321656408
4.989253649104741,-0.16189433107585358
4.99279682245801,-0.1624330525290167
4.992996719966937,-0.16222898474878147
4.995455272290037,-0.15917827956610447
4.997018392784097,-0.1567680254994192
4.9979876385558395,-0.15509868634897145
4.999677500682724,-0.1514210431545817
5.002087322635756,-0.1441736134900913
5.000810382181356,-0.14831873481213914
5.003778983486399,-0.1375409580493171
5.004377371217652,-0.13507761283715233
5.0070625703511435,-0.1234125055554611
5.008142854201691,-0.11781018422271174
5.008470849596835,-0.11618160956944995
5.0103050396642,-0.10796352039429631
5.011838747417073,-0.1007226136319565
5.013724241993033,-0.09378842058425754
5.013353967257364,-0.09486731795356634
5.014318807665787,-0.0920159466889285
5.015570288348605,-0.08843143978668463
5.01651264896922,-0.08682050489856456
5.016531062375019,-0.08678497441825736
5.0171163047359215,-0.0846746309003843
5.017522383910302,-0.0815925978211222
5.017691453623979,-0.07952613546909909
5.017691453623979,-0.07952613546909909
5.017509377815181,-0.07870631407696307
5.017327302006382,-0.0811327111764866
5.017092153241627,-0.0854151786223602
5.016134725425224,-0.09321484891758916
5.01639656057347,-0.09072297749970609
5.014953935393242,-0.09940085081317238
5.0134950451643245,-0.10084020053244125
5.01199998519693,-0.10144583480518714
5.010725764407642,-0.1024258566496444
5.009028449479672,-0.10496444394500494
5.0070596680889645,-0.10886169231322337
5.004855915860379,-0.11346762238852152
5.004182153522514,-0.11513495766652346
5.003175136760495,-0.11782747336926416
