"x/c = 0.6: Wing Normalised Coordiantes in wing coordiantes[Z] (m)","x/c = 0.6: Pressure Coefficient"
0.22318213108836366,0.5080763598263178
0.21807367989104753,0.5094380048503441
0.2322203529071105,0.5033127354826322
0.23596549035478054,0.49985375470450777
0.23731509919424837,0.49859055277518055
0.25326524151362284,0.4691274412386808
0.24700877393071188,0.4849723565416619
0.2762825067238381,0.3175293468228399
0.27544936062344394,0.3295779112011046
0.26664709645578705,0.4082178718487769
0.27297019958750235,0.3608019991851527
0.25870859814964775,0.4499420817014316
0.2814722321565431,0.23518013843428956
0.2846544765886815,0.15992918471489379
0.28897626942252413,-0.005537168768557801
0.2920000064337275,-0.13894606394116799
0.2978383933032681,-0.6459383221686972
0.29622565749995816,-0.4856251479780761
0.29554187367825846,-0.42060604998111345
0.3007039582418657,-0.9815446746676856
0.3027127578252079,-1.3454696934139825
0.3032297431505763,-1.4688279375992968
0.30148581849781136,-1.188127789044369
0.22200008216034828,-1.1819834129425888
0.2180370616519593,-1.2014307994196018
0.2303713380654228,-1.158460145565036
0.23850691844534394,-1.1365887922312403
0.24666472033815,-1.1142494725953105
0.2530680153713609,-1.0965312987641487
0.2596181989085743,-1.0810294814873296
0.26613609822734396,-1.0693733180104235
0.2722871622028759,-1.055752101510644
0.278280991152532,-1.0306445172712253
0.28374846176756663,-1.0019317235564646
0.2879887783077971,-0.9821161038594302
0.29228679887839293,-0.9767599158983367
0.29619459443436785,-0.9826361052593053
0.2987378813226237,-0.9919243870705532
0.3006366201310062,-1.0668941735142285
0.30249631008829975,-1.409366094887963
0.30317410914242765,-1.4650684312389333
0.3032297431505763,-1.4688279375992965
0.17012975036669029,0.5091244395851987
0.18104080360504649,0.5105724299233383
0.16308743901886102,0.5080992166794679
0.15968177010900383,0.5075460839585395
0.010085744655070669,0.4869334601927306
1.5515564118072195E-10,0.48619426738189553
0.18970484482427027,0.5121770127070604
0.2124357052909974,0.5111486725958383
0.20735540375724731,0.5120284146751655
0.2000155754620761,0.5123326845509408
0.11118754540442427,0.49756854186705596
0.09733892362365378,0.4951677082872872
0.1420924701086327,0.5031634044201664
0.12932126515287784,0.5005177474790101
0.030831664151469422,0.4889274102054886
0.05359306499969074,0.4906319425224385
0.08422815055054468,0.49353631005094273
0.2131358055788128,0.510986980092517
0.2180736798910475,0.5094380048503441
0.06694107052346276,0.49193917258750686
0.18079736185456738,-1.2894970629444558
0.19348539898650147,-1.2856345540173861
0.2040194326349046,-1.2605962140730687
0.21299333262835746,-1.2284995114311166
0.2180370616519593,-1.2014307994196018
0.17587401701287167,-1.2845368060329265
0.16918283696932365,-1.2744786672160178
0.18079736185456738,-1.2894970629444558
0.15742625650217815,-1.2402978723289098
0.14567699078006963,-1.181757981205537
0.13046534774926585,-1.0845865274815714
0.11759565414185555,-0.9866789053261904
0.11390852180501926,-0.9545090067426437
0.10796517763004314,-0.9005969312907005
0.09434846377147113,-0.7891740437154564
0.05575881622443503,-0.5576965018021837
0.03380249598814556,-0.5041440087801452
0.07592168642472613,-0.6584927084397612
0.009773260594633421,-0.48458386938793785
5.3446180276733455E-17,-0.4834382116862707
