"Time","CM Monitor: CM Monitor"
0.02,0.4149194759539535
0.04,0.3432362648185845
0.06,0.3647771688574446
0.08,0.36265494866335096
0.1,0.3613776133039965
0.12000000000000001,0.3599270763408943
0.14,0.35858326775175997
0.16,0.357658985451369
0.18,0.35697890802514637
0.19999999999999998,0.35614150527558897
0.21999999999999997,0.3547409134022291
0.23999999999999996,0.3525359698956376
0.25999999999999995,0.34978969951944633
0.27999999999999997,0.34713495486930157
0.3,0.345172938279007
0.32,0.343939133945624
0.34,0.3429449803495677
0.36000000000000004,0.3416480726429741
0.38000000000000006,0.3398597528515187
0.4000000000000001,0.33787564123435543
0.4200000000000001,0.3363197592569518
0.4400000000000001,0.33566488848310866
0.46000000000000013,0.3359988097379231
0.48000000000000015,0.3370853616774392
0.5000000000000001,0.33859403618473843
0.5200000000000001,0.34019282282743396
0.5400000000000001,0.34169683185370875
0.5600000000000002,0.34310932681134837
0.5800000000000002,0.34463084710229364
0.6000000000000002,0.3464436226875702
0.6200000000000002,0.3485807275032173
0.6400000000000002,0.35095790720410375
0.6600000000000003,0.35334261690129504
0.6800000000000003,0.3555351778421335
0.7000000000000003,0.3573956043300136
0.7200000000000003,0.35890232470727457
0.7400000000000003,0.36011175468461376
0.7600000000000003,0.36111586434742654
0.7800000000000004,0.36195415595967384
0.8000000000000004,0.362624663612302
0.8200000000000004,0.3630600387957694
0.8400000000000004,0.3632171766590159
0.8600000000000004,0.3630122309602188
0.8800000000000004,0.3624495227354299
0.9000000000000005,0.3615467202147783
0.9200000000000005,0.3603435928042976
0.9400000000000005,0.3589009582495691
0.9600000000000005,0.35726545191779896
0.9800000000000005,0.3554590051574599
1.0000000000000004,0.3534960839253084
1.0200000000000005,0.35137198968225497
1.0400000000000005,0.34914419690354137
1.0600000000000005,0.3468513858179484
1.0800000000000005,0.3445747729479428
1.1000000000000005,0.34241378688827334
1.1200000000000006,0.3404377960594362
1.1400000000000006,0.3387244236315749
1.1600000000000006,0.3372747963800236
1.1800000000000006,0.33615303428085086
1.2000000000000006,0.33535900356792725
1.2200000000000006,0.33488623496097975
1.2400000000000007,0.33476154517690504
1.2600000000000007,0.3349925575513995
1.2800000000000007,0.33554222047991616
1.3000000000000007,0.33641626392430296
1.3200000000000007,0.3375804054872129
1.3400000000000007,0.3390119078125635
1.3600000000000008,0.3406588940474177
1.3800000000000008,0.34249992241479016
1.4000000000000008,0.34447052167328496
1.4200000000000008,0.34652968555561553
1.4400000000000008,0.3486457226055133
1.4600000000000009,0.3507609244786548
1.4800000000000009,0.3528346354884574
1.5000000000000009,0.3548118889011202
1.520000000000001,0.3566393388724064
1.540000000000001,0.3582644318496482
1.560000000000001,0.359647227571139
1.580000000000001,0.3607670501598207
1.600000000000001,0.36157858630498707
1.620000000000001,0.3620627663118366
1.640000000000001,0.36222093099963154
1.660000000000001,0.36201464016167895
1.680000000000001,0.36145599616220914
1.700000000000001,0.3605670957472327
1.720000000000001,0.3593683158528126
1.740000000000001,0.35787206010274303
1.7600000000000011,0.35614434506912745
1.7800000000000011,0.35419782105840847
