"sym edge: Wing Normalised Coordiantes in wing coordiantes[X] (m)","sym edge: Pressure Coefficient"
4.0182018122184,-0.41286373573971535
4.018838401311285,0.2915023828930232
4.019643413449708,0.7017931544677132
4.020593526762391,0.9246910190958111
4.017760109985692,-2.1493987415353937
4.017884122739032,-1.2206205692502425
4.021792146334263,1.0353300786933308
4.0262844777304325,1.0689979129556417
4.026442477371326,1.0672202274177673
4.0245940639206355,1.0822538540319349
4.023043828401323,1.075522538780925
4.029387091439971,1.0310503713029584
4.028008885456879,1.0489900170812585
4.029902099541696,1.0234930530880333
4.032943941081798,0.98637751919875
4.03565213278818,0.9580132161221265
4.033308376184685,0.9824324921414701
4.042826524333615,0.9042752676261974
4.039262360938734,0.9281580417332377
4.036333556924508,0.9517583687728061
4.039211824470199,0.9285338262342662
4.060258061171757,0.8423334146702417
4.055706401354656,0.8534643080560799
4.064969920606799,0.8325638312159206
4.051430371638485,0.8664504777710499
4.0473330478695395,0.8817909119326963
4.070064993077676,0.8240953353209245
4.075397237643114,0.8164938273521792
4.08148693763442,0.8093043240082998
4.087858863428416,0.8020281259055246
4.09420247515532,0.7949995815972385
4.101931388018025,0.7873425511236187
4.109234090222729,0.7805031130586673
4.11921373128366,0.7732574824782525
4.1274706813293225,0.7660514013768899
4.135731624626296,0.7597828093565455
4.144500154355331,0.7536893220058704
4.155679572645636,0.7474230175863976
4.161865945978627,0.7426132175555933
4.169755270793498,0.7391552155824834
4.017852096097278,-2.8614253811402466
4.017760109985692,-2.1493987415353937
4.0181631379709675,-2.913408908753859
4.0197460705083525,-2.7751873329657415
4.018794926931673,-2.8639279105355224
4.020920206352682,-2.659966148827464
4.022468275632274,-2.50128220591938
4.024284593870672,-2.3289743855182206
4.026155875111646,-2.181783782801051
4.0264241119103445,-2.1646632652676283
4.028122219213415,-2.064637721170101
4.029675058389881,-1.9616016729632437
4.030252993845725,-1.9216850083253907
4.039846058653025,-1.2818807360099422
4.036863003918407,-1.4334225196117645
4.033578772434202,-1.6710964031703934
4.033707797354103,-1.6611937941773218
4.036385603980902,-1.4634507495211773
4.039902664525549,-1.2794588068894208
4.043373903578725,-1.1732396229960567
4.047126741520995,-1.1129352616696888
4.051262283995064,-1.0761105860075304
4.055522307447301,-1.0533751076369102
4.059794784222614,-1.0382681276990664
4.0758011156664065,-0.9939518452310492
4.081564637846412,-0.9817961413807509
4.0646475071771,-1.023672217445501
4.069958842667337,-1.0067869256899096
4.0894802208008745,-0.966213741193159
4.096059702842434,-0.9527729468564943
4.104282537267013,-0.9377287273205406
4.111753053022031,-0.9296758634778175
4.1367817290352304,-0.904303731587307
4.1451229466747606,-0.8887973340491846
4.120692359133445,-0.9255955729377993
4.12877007953953,-0.9169185215439606
4.155782578960062,-0.8698184526046777
4.161925351060804,-0.8548199829512104
4.169755270793498,-0.8442106775091107
5.017522383910302,-0.10150840542894592
5.017691453623979,-0.09898826992350071
5.017116304735921,-0.10482960648604149
5.016531062375019,-0.10682651050539584
5.013724241993033,-0.11382239995161347
5.013353967257364,-0.11491582812836944
5.011838747417073,-0.12081636041727523
5.015570288348605,-0.10838451780858105
5.014318807665787,-0.11202505593575907
5.01651264896922,-0.10685988266496464
5.008142854201691,-0.13781717660146406
5.0070625703511435,-0.14332980845877966
5.008470849596835,-0.13621174883544476
5.0103050396642,-0.12805893784219008
5.004377371217652,-0.15470945678232775
5.003778983486399,-0.1570933076391578
5.002087322635756,-0.1634834546437095
4.999677500682723,-0.1703609667879613
5.000810382181356,-0.1674387718826443
4.9979876385558395,-0.17375305817682007
