"Time","CL Monitor: CL Monitor"
0.04,1.1679306143020023
0.08,1.07896819482165
0.12,1.0917501599144226
0.16,1.0785227583274535
0.2,1.0644453388295974
0.24000000000000002,1.0489688112062718
0.28,1.034271641427958
0.32,1.0211903467794603
0.36,1.0114408647123279
0.39999999999999997,1.0052349939449023
0.43999999999999995,1.003899671169822
0.4799999999999999,1.006672784898135
0.5199999999999999,1.0129924940627322
0.5599999999999999,1.0225836221282671
0.6,1.0347478102816823
0.64,1.0478744983415966
0.68,1.0605147976350218
0.7200000000000001,1.071425725720406
0.7600000000000001,1.0794435546243497
0.8000000000000002,1.0839686492103981
0.8400000000000002,1.084396149207312
0.8800000000000002,1.0804456737077182
0.9200000000000003,1.072524561666621
0.9600000000000003,1.0612606851885302
1.0000000000000002,1.0477391308214639
1.0400000000000003,1.0336053412068384
1.0800000000000003,1.0203370054175065
1.1200000000000003,1.00876570498798
1.1600000000000004,1.000324619943728
1.2000000000000004,0.9956616079398097
1.2400000000000004,0.9946725904443342
1.2800000000000005,0.9981833929519461
1.3200000000000005,1.0052825112688977
1.3600000000000005,1.0153429173523651
1.4000000000000006,1.0276400327270496
1.4400000000000006,1.0405209518522025
1.4800000000000006,1.0532899438759327
1.5200000000000007,1.0642700274700858
1.5600000000000007,1.0727752075399735
1.6000000000000008,1.0775007913874122
1.6400000000000008,1.0782241439232985
1.6800000000000008,1.0747850075519465
1.7200000000000009,1.0668071509619903
1.760000000000001,1.056340645162083
1.800000000000001,1.0435713602026182
1.840000000000001,1.029862474997646
1.880000000000001,1.0169679199479436
1.920000000000001,1.005688061933031
1.960000000000001,0.9975036730025502
2.000000000000001,0.992787351458299
2.040000000000001,0.9924128681091491
2.080000000000001,0.9957928606771145
2.120000000000001,1.0029880362174417
2.160000000000001,1.0131368053066392
2.200000000000001,1.0255112922546206
2.240000000000001,1.0385651897169113
2.280000000000001,1.0515332753655642
2.320000000000001,1.0627395622196298
2.360000000000001,1.0710216415588643
2.4000000000000012,1.0760479933152358
2.4400000000000013,1.0767459521211065
2.4800000000000013,1.0732449377372066
2.5200000000000014,1.0655360929731927
2.5600000000000014,1.055209242012662
2.6000000000000014,1.04234993056508
2.6400000000000015,1.0288454556742668
2.6800000000000015,1.016234541678678
2.7200000000000015,1.0049691583869644
2.7600000000000016,0.9966257960269589
2.8000000000000016,0.9921491972192619
2.8400000000000016,0.9918118257116129
2.8800000000000017,0.9952018959069286
2.9200000000000017,1.002440208676535
2.9600000000000017,1.0124086265661938
3.0000000000000018,1.0250450762278163
3.040000000000002,1.0383231242000828
3.080000000000002,1.051151849215211
3.120000000000002,1.0622040061802127
3.160000000000002,1.0705008220404135
3.200000000000002,1.0754375283736666
3.240000000000002,1.0763932146398913
3.280000000000002,1.072954251795578
3.320000000000002,1.0655376420918365
3.360000000000002,1.0548618817294513
3.400000000000002,1.0420661925306385
3.440000000000002,1.0286290826565065
3.480000000000002,1.0157894785034005
3.5200000000000022,1.0046262283720147
3.5600000000000023,0.9966286700961693
3.6000000000000023,0.9920619618648759
3.6400000000000023,0.9915127445366703
3.6800000000000024,0.9949295237802335
3.7200000000000024,1.002279287398964
3.7600000000000025,1.0126271066003185
3.8000000000000025,1.0246282258584225
3.8400000000000025,1.0379877300840183
3.8800000000000026,1.0506090062231814
3.9200000000000026,1.0620721370671649
3.9600000000000026,1.0702154632564906
4.000000000000003,1.0751998386031723
4.040000000000003,1.0763596350834754
4.080000000000003,1.0731237338736888
4.120000000000003,1.0656599757655847
4.160000000000003,1.0549303913579502
4.200000000000003,1.0420859178355955
4.240000000000003,1.028765706515943
4.280000000000003,1.0158712414626243
4.320000000000003,1.0048934416638173
4.360000000000003,0.9965591015569273
4.400000000000003,0.9918860741223675
4.440000000000003,0.9912251749041826
4.480000000000003,0.9950145917495837
4.520000000000003,1.0021703810136775
4.560000000000003,1.012338357962153
4.600000000000003,1.0247396038695635
4.640000000000003,1.03789721554228
4.680000000000003,1.0507893725450734
4.720000000000003,1.0619652919342928
4.760000000000003,1.0705435172517195
4.800000000000003,1.0754847347447676
4.840000000000003,1.0761891313270588
4.8800000000000034,1.073081705512041
4.9200000000000035,1.0654280475155935
4.9600000000000035,1.05515156924663
5.0000000000000036,1.0425575205433548
5.040000000000004,1.0288290584704507
5.080000000000004,1.0158219800753232
5.120000000000004,1.0046143954010807
5.160000000000004,0.9963920329657667
5.200000000000004,0.9917945319963879
5.240000000000004,0.9913732475658678
5.280000000000004,0.9947639917444633
5.320000000000004,1.001781234470541
5.360000000000004,1.0123648368353366
5.400000000000004,1.0245801978802158
5.440000000000004,1.037684606197852
5.480000000000004,1.0505296105124304
5.520000000000004,1.0616023835302748
5.560000000000004,1.0703829564395808
5.600000000000004,1.075335160742556
5.640000000000004,1.0763238881305275
5.680000000000004,1.0729300274988738
5.720000000000004,1.0655802852783647
5.760000000000004,1.0549978453129616
5.800000000000004,1.0422186397939277
5.840000000000004,1.028719670880071
5.880000000000004,1.015722636089078
5.920000000000004,1.0044670789203003
5.960000000000004,0.9963006486303583
6.000000000000004,0.9917980534282222
6.0400000000000045,0.9913051312667592
6.0800000000000045,0.9946229178693864
6.1200000000000045,1.0016469917310924
6.160000000000005,1.012021557536454
6.200000000000005,1.0243707513553897
6.240000000000005,1.0375866714733948
6.280000000000005,1.050364783868174
6.320000000000005,1.0616142608518342
6.360000000000005,1.0699978875571354
6.400000000000005,1.0752480221249572
6.440000000000005,1.0761098651665442
6.480000000000005,1.0728503375230884
6.520000000000005,1.0655401789567707
6.560000000000005,1.055062491200555
6.600000000000005,1.042535616342496
6.640000000000005,1.0290274371172916
6.680000000000005,1.016145982752382
6.720000000000005,1.0049232871694884
6.760000000000005,0.9966383448888968
6.800000000000005,0.9919158275095343
6.840000000000005,0.991214792584279
6.880000000000005,0.9945024247109945
6.920000000000005,1.0017274884927192
6.960000000000005,1.012018893628817
7.000000000000005,1.024201918322729
7.040000000000005,1.0372407149126828
7.080000000000005,1.0501674563696424
7.120000000000005,1.061469180054377
7.1600000000000055,1.0700755736351049
7.2000000000000055,1.0751286914786302
