"x/c = 0.6: Wing Normalised Coordiantes in wing coordiantes[Z] (m)","x/c = 0.6: Pressure Coefficient"
0.24196084065319556,0.4053810683939359
0.22546747432423153,0.4184761940258205
0.2180425701685593,0.4203016808001861
0.25458005659616895,0.3782055471735057
0.27019460878925217,0.3013383258735872
0.2782247460963822,0.21006775898118435
0.286258911642379,0.03197118818721581
0.29333731230202803,-0.2946805226268765
0.29838196743823764,-0.7125155409097608
0.3018824150072554,-1.1684502216746089
0.3032567597992205,-1.5519478161029103
0.22469373718724756,-1.1699151148469251
0.23830506801510942,-1.1243852131754122
0.23885629078014248,-1.122249740222749
0.2547284101109452,-1.0494593587442576
0.21804257016855988,-1.193502344095189
0.26963982730624736,-0.9779000388657144
0.2780092893032328,-0.9494627777676825
0.28766270619110773,-0.9481464360315817
0.29582090845464937,-1.06468510400195
0.2958459784581079,-1.065436321567188
0.30141189980727,-1.5350248925434347
0.3032567597992205,-1.5519478161029103
0.026863377451204897,0.4023571143897277
5.038069928527465E-18,0.39636350439392387
0.05568572800029749,0.40715369711244476
0.04162584122533157,0.4048923979270496
0.09388880462352125,0.4100570023298253
0.11896584135001359,0.4116830601427144
0.17616200628380138,0.41914142517019826
0.1521850276314818,0.4155999771905194
0.1960250286392773,0.42239282969886977
0.21342466252939393,0.4213790532826069
0.2180425701685593,0.4203016808001861
0.02371984406573894,-0.541105079455591
1.2388687487464145E-20,-0.517795566975552
0.08733192350038994,-0.754840304688124
0.09727448556961708,-0.8131578612447464
0.06397951158329693,-0.641574068720902
0.045421581922327994,-0.5833558503169197
0.17287834246873765,-1.1961603174570206
0.15299986915751038,-1.1240251417336293
0.19943095053890433,-1.2232322731315932
0.12299075071467865,-0.9665865352907956
0.2133488248118086,-1.2077099492880405
0.2134051293505377,-1.2075892197029878
0.2180425701685599,-1.193502344095189
