"top  sym edge: Position in wing coordiantes[X] (m)","top  sym edge: Wall Shear Stress in wing coordiantes[i] (Pa)"
6.865636171214412E-6,0.34510817970025875
3.344866670880135E-5,4.191607395212403
1.0109209536932467E-4,5.935792799382849
2.697886664026301E-4,6.575234307454103
4.0123560123144885E-4,6.179602468488461
6.00968102754442E-4,5.447004471889439
7.147044962152952E-4,4.917470900186334
0.0011016184590092104,3.7420837065318633
0.0017389159541127928,3.3424683351895226
0.0023791360347969,3.5329712918752905
0.0031444024889132143,3.65367035902859
0.004014669105859703,3.657557032933683
0.0050229223340337095,3.603198758301107
0.006168905684989066,3.6366646769783855
0.007571755057093495,3.6940408787998997
0.009050454621158117,3.629001617230032
0.010620646274007144,3.6459464753609376
0.012284702693760507,3.648776591929596
0.014162279595859978,3.5184831766795535
0.015206381716951812,3.35318227542202
0.015206381716951812,3.35318227542202
0.015963845365397966,3.240130668648021
0.017834260303937775,2.9976938598756755
0.0210598744743796,2.6092597425184816
0.024487104783787732,2.3515268270355003
0.028108148736056233,2.134114499326924
0.03190809508998358,2.0795557695188305
0.0361731022438481,1.9816295609441672
0.04057515863313021,1.8239035332676645
0.04057515863313021,1.8239035332676645
0.04531846296957452,1.727009716072881
0.05033671845001247,1.6712075789564038
0.05566636483616152,1.6159858378268144
0.0611872785026544,1.569113489951463
0.06654765351928844,1.5299679155261836
0.07148952610265553,1.5007291598889578
0.0759624019031077,1.547151639965498
0.07995046863871177,1.7981448215522575
0.08338141503999882,2.2434226385546405
0.0862856826572405,2.4582490864346607
0.0887869021033735,2.440399375866545
0.09000000000000034,2.589186452809907
0.09000000000000034,2.589186452809907
0.09075116105965804,2.7072429105154425
0.09212487774291096,2.8859946401102725
0.09344484043993952,3.0899464931562486
0.09467764797977964,2.998848996334546
0.09571902490906195,2.301091519898403
0.09663620511164288,1.3152752073136753
0.09742360113043777,0.5294396372897134
0.0980849649973881,-0.00893484272259757
0.09815677431628377,-0.052357039360111705
0.09866974769248046,-0.2999852198080517
0.09875986899102593,-0.3177965390219675
0.0990296283452689,-0.3433572725721444
0.09921428137368615,-0.31819796427364866
0.09950863605915047,-0.36085444928884947
0.09968616599474894,-0.44778812696576364
0.09976584279627877,-0.4675719453557924
0.09990431318358262,-0.3675954514646165
0.09995880136065045,-0.2433738018468934
0.09999584813246207,-0.12292031765723836
0.10000000000000009,-0.11693438816721868
