"top  sym edge: Position in wing coordiantes[X] (m)","top  sym edge: Wall Shear Stress in wing coordiantes[i] (Pa)"
6.8840250658320915E-6,-2.2627879594678135
1.602063480066418E-5,7.579254561280064
1.6216075763971697E-5,7.55436494076393
2.1010472910985065E-5,7.012262048757373
3.174694543289772E-5,10.19911956778439
5.450553177156911E-5,12.220065655291581
8.806514515344255E-5,10.910729125460868
1.1779077347572021E-4,10.837543778464303
1.7836948817943324E-4,8.570518582869349
2.4623115785556767E-4,4.334938445307931
2.922444193250284E-4,2.9858039874267246
3.5968616578160384E-4,2.5337313481617825
4.317103389263695E-4,2.099797446150324
5.2184856419289E-4,1.7229393678244673
6.120448895220036E-4,0.7788641628588744
6.932654402914219E-4,0.284515601349533
7.211338313839394E-4,0.18331271329506393
7.645357165439499E-4,0.04016292294595496
8.580329262481958E-4,-0.02373558118025896
9.77273768179827E-4,-0.20572176536482795
0.0011087742184565058,-0.6660043813271963
0.0012316945261684966,-0.952208129142482
0.0012637196074652556,-0.982168045557877
0.001342838870308383,-1.0253756640313816
0.0014713912097814043,-1.0717842527142185
0.0015926452217642326,-1.1525761495358569
0.0017419789075048492,-1.161666753367914
0.001891119978954916,-0.9292349233814954
0.0020474356968610743,-0.46871386610533694
0.0022148259387374113,0.11977104254111023
0.0023882716336923447,0.8490740303388289
0.0025535790751739966,1.6584609656649931
0.0025877766806723297,1.818290094468539
0.002736119507982146,2.419249512082395
0.002771116524337429,2.5302105811898006
0.0029206548093237694,2.9260389923049357
0.0029831625055398636,3.05599691550223
0.0031221709006218606,3.3261450820792304
0.003177129183659628,3.4324362878929344
0.0033128123693768976,3.6987178137937446
0.0033961871650730344,3.839493428936353
0.003506574360651281,3.988467473378572
0.0036172914192754953,4.065761108773506
0.003718281675468908,4.084521395717836
0.00382929496381648,4.07277482915717
0.003933587783524215,4.06634273614328
0.004052330058246683,4.0857072739852045
0.004142798051071271,4.1241918565112226
0.004294105250271443,4.200991517672532
0.004368235362897062,4.225119410701297
0.004526155805534728,4.228655318873775
0.004614354110553347,4.2009720216579725
0.004778846827524385,4.116777074235113
0.0048921740612570125,4.064847875742889
0.005042004487935087,4.047678283372876
0.0051452301649423954,4.073597055491351
0.005353195283978896,4.153568949059659
0.005416523799670264,4.1794372400357025
0.005659197512119521,4.202140810786082
0.005705078581195693,4.190132221308585
0.005978176057208774,4.018843585252275
0.0059926729067092096,4.0089537130521755
0.00628518085298288,3.9152993734242036
0.0066107393678518055,3.964436431967148
0.007023474354632656,3.960914348062955
0.007357264999927518,3.8669679954603495
0.007386283451248206,3.858874269427977
0.0076886757013995225,3.8074070710089316
0.007709366690439311,3.8034122548333293
0.008058317357729126,3.7288169458696103
0.00850252962827251,3.7025049179355305
0.008867402253863597,3.6757796011491455
0.00924118264848924,3.6138126359784435
0.009621812052959476,3.5964953748291197
0.01000967435154609,3.5252777840710428
0.010400384476389996,3.4012039250298423
0.010788754500696246,3.3295239240757843
0.011179785699726795,3.3201875627674178
0.011575890905924622,3.2835266044645444
0.011991538668512006,3.1637632096749426
0.01241568837713042,3.0542554662212726
0.012880752498777003,3.099241793645712
0.013492163205289431,3.1792416311842393
0.013919505639051408,2.824201234738105
0.014336204629682754,2.56661615734199
0.014638538043955573,2.605397581536654
0.015206381716951822,2.66342986235475
0.015206381716951822,2.66342986235475
0.01558745220672254,2.658601734711385
0.015878066723260496,2.628453469817963
0.016023051107756876,2.6218646353986643
0.01620567143503385,2.6149914488117196
0.016536450765360935,2.611260211847372
0.016578191170412673,2.609713370310392
0.01712779620380317,2.5839929408203828
0.01747341772123173,2.5683913052359983
0.0176254908790137,2.5574127605669563
0.01823669540844543,2.5289018184943273
0.01823669540844543,2.5289018184943273
0.018956915158498334,2.489013227957145
0.01996884856404694,2.437118304217969
0.020746973987890105,2.4262877033831707
0.021546457615343635,2.513476398806178
0.02233643192398964,2.55581268400016
0.023125153782046735,2.3913760185667834
0.023947154299579554,2.306118401030743
0.02477624214940888,2.3814219040368396
0.025622248528892604,2.3615775558563517
0.02662298611008223,2.228467359458139
0.027547584232550736,2.2895073314857077
0.028470039092257295,2.353575668624927
0.029387023848535185,2.350727486251081
0.03033475905793072,2.3361817520260106
0.031307961846477605,2.3087980232602296
0.03231726549495803,2.2677218010507527
0.03333404606939712,2.220496144287946
0.03471092092546778,2.150328500719749
0.03578799326838747,2.0733491226113543
0.03686042345319167,2.0200991094545135
0.03790895939121808,1.988157248407687
0.03897457150598121,1.967531833067271
0.040061931315664975,1.9551222138979683
0.04116642665902259,1.9499094715955922
0.04227671592712038,1.9486360405756677
0.043444803091680514,1.94804967680264
0.04461336354685178,1.9463316884579422
0.04581246593401009,1.9422506935112764
0.04703050017120956,1.9370442189943018
0.04826614520301806,1.9295198010852275
0.04951836858291109,1.9210705225903584
0.05076945755328183,1.9141950622512243
0.052062290818893915,1.9017472685070862
0.05335642476857213,1.8859625790340493
0.05469945001760907,1.8734104951566422
0.0560689307461013,1.8644537415365339
0.05747355500273776,1.8583717055557174
0.05923042846606416,1.8355995769691713
0.06064104303599256,1.8039448374271574
0.06200931639846593,1.7850044328892438
0.06343622340484045,1.7838899009969293
0.06508104638795002,1.7767752534230163
0.06508104638795002,1.7767752534230163
0.06636386747216054,1.7524224628285519
0.06756474184085023,1.7289118269731067
0.0687321292219279,1.7066123877391226
0.06985133253345738,1.6831260944669941
0.07101454340277646,1.6622864599979061
0.07216384842446638,1.6463968198916201
0.0732678362943083,1.6318896427849323
0.07438837680955414,1.619989875685936
0.07546714568070864,1.6094720899105088
0.076512404524918,1.5981933517489582
0.07750781123521604,1.5856537136347888
0.07851874836804079,1.5745778478284742
0.07948015185070308,1.5642814177554731
0.08039871433269392,1.555367515477603
0.08128456180645563,1.5481286844525937
0.08232146219573233,1.540337663313677
0.0831241449851026,1.5381170036654193
0.0838888126188119,1.540679792572567
0.08458914472838604,1.5415680268131131
0.08532877975897125,1.5430135859479592
0.08590845069359347,1.5448813160399955
0.08648194999705164,1.5473506946223479
0.0870616852973744,1.5533820247707926
0.08777348749258346,1.567552253039759
0.08834517957466538,1.5901670468782871
0.08884881751600651,1.621161817129365
0.0893290680952133,1.6737090707230335
0.09000000000000036,1.7170756895474055
0.09000000000000036,1.7170756895474055
0.0903994406033376,1.6930755816076644
0.09071729038143506,1.6724345162942014
0.09103135650523833,1.6975071403367774
0.09136872842067591,1.681136379468096
0.09173912142174503,1.5626034548681376
0.09207460436110995,1.4517958949115841
0.09235459699839882,1.4023743518105356
0.09237532714906678,1.399170614556832
0.09262068260592074,1.3596345044627696
0.09266948190143975,1.3482938876628634
0.0928788030348433,1.2840733446002606
0.0929398488580585,1.2633098510232206
0.09317034065173496,1.1813585906830038
0.0932240807938127,1.1648152364468485
0.09348661026707979,1.0946715588818279
0.09351603731429925,1.0877655850024772
0.09381883358118254,1.021447181803747
0.09422788123918714,0.8961518414676832
0.0945559415496838,0.7565225316926474
0.09486134558541276,0.6682784421916819
0.09514550249267396,0.5898538205060485
0.09541454203310189,0.47186771815388767
0.09542659412446977,0.46611372425456477
0.09564738602482374,0.36758650975876817
0.09568358933221263,0.35395652420484625
0.09585481432658548,0.29676896260158164
0.09590832099449198,0.27993963073125194
0.09606224825541351,0.23309696201172528
0.09606224825541353,0.23309696201172528
0.096114512346786,0.2157706720643857
0.09626689074083357,0.1560179109414089
0.0962983475341086,0.14302788045173265
0.09648120044513017,0.07045517172678165
0.0965181383420021,0.05734717052879459
0.0966612601301185,0.00996074214744033
0.0967343270042956,-0.01112301559297069
0.09686958619025375,-0.05016377736987116
0.09698611365433427,-0.08593445339632509
0.09703753146696677,-0.10239125589404194
0.09721581016619768,-0.16154670154315898
0.09739386580975663,-0.21244818009626973
0.09755982974013408,-0.24775931552643943
0.09771152114426597,-0.2757552972366905
0.09783899168119391,-0.2979370325650652
0.0979699691185214,-0.31556579869122203
0.098111515461749,-0.3266992793231418
0.09823886181281763,-0.3366876942731047
0.09835365941555242,-0.34265541238731256
0.09845987405911277,-0.3463727994415419
0.09855733388662911,-0.34720823349999275
0.09868788726696351,-0.3536105021350134
0.09880151005802264,-0.3717071400314689
0.09881268397956432,-0.37203283253204145
0.09890701238141321,-0.36265696788955815
0.09895514106609325,-0.3510336571911271
0.09899620907772898,-0.342158724292321
0.09908629723178246,-0.3329518457766365
0.09917697967824604,-0.32422251838165095
0.09924838224785744,-0.3213945921111433
0.09932464350911888,-0.31301082864852886
0.09940401137482835,-0.29193981331400487
0.09949038539697294,-0.2865456257484645
0.09953988636114569,-0.3148850833977911
0.0996252196779133,-0.3953478674194568
0.09968726605857531,-0.4344999322919167
0.09972304279167228,-0.4461817185395194
0.09973385742244892,-0.44600962381002174
0.09976813454871855,-0.43987419718354526
0.09982249174065967,-0.4809118040442223
0.09986689937627408,-0.4701704428665555
0.09986802749651306,-0.44847180519703633
0.09986896878333995,-0.43758877490749
0.09988947333412133,-0.37499284461318205
0.0998904377681865,-0.33452372998415275
0.09989318841629893,-0.3475737946940698
0.09990068218050258,-0.33504538188944977
0.09990858113209651,-0.3193496268316891
0.09993612029328713,-0.23215796887008439
0.09995758579487249,-0.09781870739416221
0.09996358483824044,-0.07017187994926326
0.09997346174243653,-0.015134386087694376
0.09998876168247703,0.05606036301302797
0.10000000000000009,-0.02861276987053839
