"Time","CD Monitor: CD Monitor"
0.04,0.6924018979179848
0.08,0.6249283106537358
0.12,0.6227524722920066
0.16,0.6283085434701181
0.2,0.6273782706580547
0.24000000000000002,0.6139413382428731
0.28,0.6067516614995481
0.32,0.592878506600938
0.36,0.5877119001478908
0.39999999999999997,0.581960985237113
0.43999999999999995,0.5790870883356227
0.4799999999999999,0.5790321933707495
0.5199999999999999,0.5823744053579353
0.5599999999999999,0.5891095153692244
0.6,0.5992319687977283
0.64,0.6068720109090617
0.68,0.611657662685494
0.7200000000000001,0.6160643335830607
0.7600000000000001,0.6212793495454634
0.8000000000000002,0.627706235289324
0.8400000000000002,0.6312970530769074
0.8800000000000002,0.6284293818019457
0.9200000000000003,0.6235134512878091
0.9600000000000003,0.6189224051481753
1.0000000000000002,0.6148110781644679
1.0400000000000003,0.6088649563663137
1.0800000000000003,0.6031183941684688
1.1200000000000003,0.5958417650605455
1.1600000000000004,0.5890755183520403
1.2000000000000004,0.5846791111813925
1.2400000000000004,0.5851175062477207
1.2800000000000005,0.5882370892172707
1.3200000000000005,0.5925061847091083
1.3600000000000005,0.5957443821603987
1.4000000000000006,0.5999131297391802
1.4400000000000006,0.6057452956463146
1.4800000000000006,0.6132604530199728
1.5200000000000007,0.621229333539468
1.5600000000000007,0.6275701144019332
1.6000000000000008,0.6313944209153678
1.6400000000000008,0.6333503982072622
1.6800000000000008,0.6334187875618199
1.7200000000000009,0.6307672613555565
1.760000000000001,0.627089181366779
1.800000000000001,0.6216390784915404
1.840000000000001,0.6154576462611712
1.880000000000001,0.6082817436376147
1.920000000000001,0.6009187796148656
1.960000000000001,0.5948238393423313
2.000000000000001,0.5906673346267978
2.040000000000001,0.5881664304867122
2.080000000000001,0.5884579981544864
2.120000000000001,0.5918416129024139
2.160000000000001,0.5945869499818307
2.200000000000001,0.5995569826100062
2.240000000000001,0.6049744421811045
2.280000000000001,0.6114492398919047
2.320000000000001,0.6179177192818898
2.360000000000001,0.6234921142228004
2.4000000000000012,0.6274911400419048
2.4400000000000013,0.6290880643332534
2.4800000000000013,0.6280182381955751
2.5200000000000014,0.6248357399993612
2.5600000000000014,0.6211099461879277
2.6000000000000014,0.6156466018447907
2.6400000000000015,0.6093136205276567
2.6800000000000015,0.6018570886770431
2.7200000000000015,0.5948724058582127
2.7600000000000016,0.5887254927160127
2.8000000000000016,0.5844256488426561
2.8400000000000016,0.5824863763934933
2.8800000000000017,0.5831775225153303
2.9200000000000017,0.585843265873995
2.9600000000000017,0.589826760384991
3.0000000000000018,0.5936256236012374
3.040000000000002,0.6000439661091934
3.080000000000002,0.6073962953910711
3.120000000000002,0.6144055361905808
3.160000000000002,0.6203194172165262
3.200000000000002,0.6246685362232403
3.240000000000002,0.6266738211452204
3.280000000000002,0.6261877917545697
3.320000000000002,0.6235483470465659
3.360000000000002,0.6202328024294662
3.400000000000002,0.6153971589794438
3.440000000000002,0.6097179122736146
3.480000000000002,0.602822830062574
